tweet_id|datetime|text|user_id|screen_name|full_name|user_created|followers_count|user_verified|user_location|likes|retweet_count|bookmark_count|quote_count|hashtags|cashtags|mentions|language|coodinates|quoted_tweet_id
1663334383502106624|2023-05-29 23:59:54+00:00|bitcoin price index|2395138046|WorldCoinIndex|WorldCoinIndex|2014-03-17 21:39:08+00:00|12769|False||0|0|0|0|['USD', 'EUR', 'CNY', 'GBP', 'RUB']|||en||
1663334370135130112|2023-05-29 23:59:51+00:00|team are always delivering for the community this week alone i have managed to get a wl for and if youre still fading the babbies then youre doing ordinals wrong #btc|628223857|N333032|"Perspex.eth | Zab.btc"|2012-07-06 09:27:24+00:00|572|False|Sydney|12|5|0|0|['OXBT', 'OOGHA', 'BTC', 'OrdinalsNFT']||[User(username='BTCbabbies', id=1594512833353371648, displayname='BTC Babbies (251016 - 350431)', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None, blue=None, blueType=None), User(username='memesonbitcoin', id=1623544866394324992, displayname='$meme 🚀 brc20.sats 🧡 MEMES', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None, blue=None, blueType=None), User(username='ordinaltortoise', id=1621439976230494208, displayname='Ordinal Tortoises', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None, blue=None, blueType=None), User(username='BitcoinBearsOrd', id=1492013834932043776, displayname='Bitcoin Bears', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None, blue=None, blueType=None)]|en||
1663334353085116418|2023-05-29 23:59:47+00:00|bitcoin|715274637844701184|wonderjiang02|Chrisking|2016-03-30 20:28:57+00:00|89|False|California, USA|0|0|0|0|||[User(username='LayahHeilpern', id=455937214, displayname='Layah Heilpern', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None, blue=None, blueType=None)]|en||
1663334345321611265|2023-05-29 23:59:45+00:00|right, so the price of btceth when its time to pay out will have a huge impact on the outcome for both groups|449987767|WagmiWan|typing….|2011-12-29 18:49:58+00:00|297|False|WAGMI|2|0|0|0|||[User(username='SimonDixonTwitt', id=66106683, displayname='Simon Dixon', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None, blue=None, blueType=None), User(username='ikowilson', id=246029452, displayname='i.ko Wilson', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None, blue=None, blueType=None), User(username='FahrenheitHldg', id=1642881055400120324, displayname='Fahrenheit Holdings', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None, blue=None, blueType=None)]|en||
1663334333166280705|2023-05-29 23:59:42+00:00|i know somebody lying they scrubbing the bathroom and kitchen tiles with them bishes|1584209212674117632|lookitmewill|Will|2022-10-23 15:45:45+00:00|13|False||3|0|0|0|||[User(username='btc_gota', id=982716237531656193, displayname='gota', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None, blue=None, blueType=None), User(username='PicturesFoIder', id=2538322138, displayname='non aesthetic things', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None, blue=None, blueType=None)]|en||
1663334329848852480|2023-05-29 23:59:42+00:00|bitcoin|728559375347032067|yoimlit|𝐿𝒶𝓊𝑔𝒽𝒾𝓃𝑔 𝒞♡𝒻𝒻𝒾𝓃|2016-05-06 12:17:45+00:00|131|False|Antartica|0|0|0|0|||[User(username='RyLiberty', id=33665720, displayname='Ryan Dawson', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None, blue=None, blueType=None), User(username='LayahHeilpern', id=455937214, displayname='Layah Heilpern', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None, blue=None, blueType=None)]|en||
1663334325654257664|2023-05-29 23:59:41+00:00|perfection is not attainable, but if we chase perfection we can catch excellence vince lombardi on #bitcoin|1441032000102567939|onbtc21|Bitcoin quotes|2021-09-23 13:30:12+00:00|38|False||0|0|0|0|['Bitcoin']|||en||
1663334323804618753|2023-05-29 23:59:40+00:00|is this possible #bitcoin mint|1597938684178857984|dotha_wartenbee|隆二、将吉 🅰️ $DOXcoin PreSale|2022-11-30 13:01:05+00:00|72|False||0|0|0|0|['DOXcoin', 'Binance', 'Bitcoin', 'BTCUSDT', 'PEPE', 'ETH', 'SNEK']|['BEN', 'WAGMI', 'GMFAN', 'PEPE', 'shib', 'INFRA', 'PSYOP']||en||
1663334317072809984|2023-05-29 23:59:39+00:00|greetings, my friends we begin the day with bitcoin facing another minor decline, erasing all the gains it made during yesterdays asian session taking a broader view of the chart, the overall trend seems to be leaning towards a negative direction|591110872|MarkRichEth|Mark Richter 🎲|2012-05-26 17:38:58+00:00|60238|False|Web3|29|8|0|0||||en||
1663334304087437313|2023-05-29 23:59:36+00:00|amazing projects, dont miss this guys #bitcoin|1552736036383363072|Zoro6777|zoro|2022-07-28 19:21:52+00:00|54|False|Bondowoso, Indonesia |0|0|0|0|['Bitcoin', 'Airdrop', 'HUN', 'HUNVENTURE', 'BNB']||[User(username='hunventure23', id=1654981088731705345, displayname='HUNVENTURE', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None, blue=None, blueType=None), User(username='recode134', id=1629929162617290753, displayname='Md Sultan', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None, blue=None, blueType=None), User(username='mdriponuddin39', id=1537655840785969157, displayname='Ripon', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None, blue=None, blueType=None), User(username='Djffd12', id=1630021543077236736, displayname='Djffd', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None, blue=None, blueType=None)]|en||
